name,date,open_price,close_price,high_price,low_price,volume,market
JXSB,04-Jan-2010,9.4,9.4,9.4,9.4,0,NASDAQ
JXSB,05-Jan-2010,9.4,9.4,9.4,9.4,0,NASDAQ
JXSB,06-Jan-2010,9.4,9.4,9.4,9.4,0,NASDAQ
JXSB,07-Jan-2010,9.4,9.4,9.4,9.4,0,NASDAQ
JXSB,08-Jan-2010,9.4,9.4,9.4,9.4,0,NASDAQ
JXSB,11-Jan-2010,9.4,9.4,9.4,9.4,0,NASDAQ
JXSB,12-Jan-2010,9.4,9.4,9.4,9.4,0,NASDAQ
JXSB,13-Jan-2010,9.4,9.4,9.4,9.4,0,NASDAQ
JXSB,14-Jan-2010,9.01,9.01,9.01,9.01,100,NASDAQ
JXSB,15-Jan-2010,9.01,9.01,9.01,9.01,0,NASDAQ
JXSB,19-Jan-2010,10.0,10.0,9.0,9.0,1100,NASDAQ
JXSB,20-Jan-2010,9.0,9.0,9.0,9.0,0,NASDAQ
JXSB,21-Jan-2010,9.25,10.0,9.25,10.0,300,NASDAQ
JXSB,22-Jan-2010,10.0,10.0,10.0,10.0,0,NASDAQ
JXSB,25-Jan-2010,10.0,10.0,10.0,10.0,0,NASDAQ
JXSB,26-Jan-2010,10.0,10.0,10.0,10.0,0,NASDAQ
JXSB,27-Jan-2010,10.0,10.0,9.99,9.99,200,NASDAQ
JXSB,28-Jan-2010,10.0,10.0,10.0,10.0,500,NASDAQ
JXSB,29-Jan-2010,10.0,10.54,10.0,10.54,4800,NASDAQ
JXSB,01-Feb-2010,10.54,10.54,10.54,10.54,0,NASDAQ
JXSB,02-Feb-2010,10.75,10.75,10.75,10.75,100,NASDAQ
JXSB,03-Feb-2010,11.0,11.89,11.0,11.89,2100,NASDAQ
JXSB,04-Feb-2010,11.88,11.88,11.88,11.88,200,NASDAQ
JXSB,05-Feb-2010,11.88,11.88,11.88,11.88,0,NASDAQ
JXSB,08-Feb-2010,11.88,11.88,11.88,11.88,0,NASDAQ
JXSB,09-Feb-2010,11.88,11.88,11.88,11.88,0,NASDAQ
JXSB,10-Feb-2010,11.88,11.88,11.88,11.88,0,NASDAQ
JXSB,11-Feb-2010,11.89,11.89,11.89,11.89,1600,NASDAQ
JXSB,12-Feb-2010,11.89,11.89,11.89,11.89,0,NASDAQ
JXSB,16-Feb-2010,11.89,11.89,11.89,11.89,0,NASDAQ
JXSB,17-Feb-2010,11.89,11.89,11.89,11.89,0,NASDAQ
